TimeStamp;NodeID;NodeCount;Schema;SF;WorkerCount;Item name;CPU ns;USER ns;BLOCKED#;BLOCKED ns;WAITED#;WAITED ns;SUMM all times;Running %;Running total%
1646401704429;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2517447;0;0;0;0;0;2517447;100.0;1.063
1646401704429;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;152388;0;0;0;0;0;152388;99.999;1.004
1646401704429;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;223912;0;0;0;0;0;223912;100.0;1.006
1646401704429;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;176099;0;0;0;0;0;176099;99.999;1.004
1646401704429;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;296172;0;0;0;0;0;296172;100.0;1.007
1646401704429;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;3957315179;3490000000;0;0;14;38000000;3995315179;99.049;99.539
1646402365266;1;1;multitable;1.0;1;ALL#SCHEDULERS;5896807;0;0;0;0;0;5896807;100.0;1.141
1646402365266;1;1;multitable;1.0;1;ALL#worker#0;4129185607;3490000000;0;0;14;36000000;4165185607;99.136;99.619
1646402365266;1;1;multitable;1.0;1;All#PausedThread;32920548;0;0;0;0;0;32920548;100.0;1.786
1646402365266;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;398855;0;0;0;0;0;398855;100.0;1.01
1646402365266;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;183647;0;0;0;0;0;183647;99.999;1.004
1646402365266;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;3033204;0;0;0;0;0;3033204;100.0;1.072
1646402365266;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;191037;0;0;0;0;0;191037;99.999;1.005
1646402365266;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;204447;0;0;0;0;0;204447;100.0;1.005
1646402365266;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;238646;0;0;0;0;0;238646;100.0;1.006
1646402365266;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;202454;0;0;0;0;0;202454;100.0;1.005
1646402365266;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4129067735;3490000000;0;0;14;36000000;4165067735;99.136;99.616
1646402654718;1;1;multitable;1.0;1;ALL#SCHEDULERS;6383283;0;0;0;0;0;6383283;100.0;1.149
1646402654718;1;1;multitable;1.0;1;ALL#worker#0;4207892183;3440000000;0;0;16;41000000;4248892183;99.035;99.522
1646402654718;1;1;multitable;1.0;1;All#PausedThread;36221652;0;0;0;0;0;36221652;100.0;1.848
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;235047;0;0;0;0;0;235047;100.0;1.006
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;173291;0;0;0;0;0;173291;99.999;1.004
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;203539;0;0;0;0;0;203539;100.0;1.005
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2949477;0;0;0;0;0;2949477;100.0;1.069
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;239122;0;0;0;0;0;239122;100.0;1.006
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;276823;0;0;0;0;0;276823;100.0;1.006
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;250084;0;0;0;0;0;250084;100.0;1.006
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;341462;0;0;0;0;0;341462;100.0;1.008
1646402654718;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4207809871;3440000000;0;0;16;41000000;4248809871;99.035;99.52
1646402960130;1;1;multitable;1.0;1;ALL#SCHEDULERS;5985316;0;0;0;0;0;5985316;100.0;1.134
1646402960130;1;1;multitable;1.0;1;ALL#worker#0;4402642057;3880000000;0;0;16;42000000;4444642057;99.055;99.603
1646402960130;1;1;multitable;1.0;1;All#PausedThread;37111840;0;0;0;0;0;37111840;100.0;1.831
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;324019;0;0;0;0;0;324019;100.0;1.007
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;205250;0;0;0;0;0;205250;100.0;1.005
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;326652;0;0;0;0;0;326652;100.0;1.007
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2659403;0;0;0;0;0;2659403;100.0;1.06
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;147379;0;0;0;0;0;147379;99.999;1.003
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;241576;0;0;0;0;0;241576;100.0;1.005
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;178512;0;0;0;0;0;178512;99.999;1.004
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;249905;0;0;0;0;0;249905;100.0;1.006
1646402960130;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4402533390;3880000000;0;0;16;42000000;4444533390;99.055;99.601
1646403077142;1;1;multitable;1.0;1;ALL#SCHEDULERS;5874965;0;0;0;0;0;5874965;100.0;1.13
1646403077142;1;1;multitable;1.0;1;ALL#worker#0;4427035936;3830000000;0;0;16;55000000;4482035936;98.773;99.182
1646403077142;1;1;multitable;1.0;1;All#PausedThread;49529674;0;0;0;0;0;49529674;100.0;2.098
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;392874;0;0;0;0;0;392874;100.0;1.009
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;283377;0;0;0;0;0;283377;100.0;1.006
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;209108;0;0;0;0;0;209108;100.0;1.005
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2497881;0;0;0;0;0;2497881;100.0;1.055
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;199330;0;0;0;0;0;199330;99.999;1.004
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;228968;0;0;0;0;0;228968;100.0;1.005
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;180189;0;0;0;0;0;180189;99.999;1.004
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;267513;0;0;0;0;0;267513;100.0;1.006
1646403077142;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4426953686;3830000000;0;0;16;55000000;4481953686;98.773;99.18
1646403404354;1;1;multitable;1.0;1;ALL#SCHEDULERS;7200629;0;0;0;0;0;7200629;100.0;1.151
1646403404354;1;1;multitable;1.0;1;ALL#worker#0;4657213483;3970000000;0;0;18;71000000;4728213483;98.498;98.779
1646403404354;1;1;multitable;1.0;1;All#PausedThread;64094950;0;0;0;0;0;64094950;100.0;2.346
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;307283;0;0;0;0;0;307283;100.0;1.006
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;326373;0;0;0;0;0;326373;100.0;1.007
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;283024;0;0;0;0;0;283024;100.0;1.006
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;164658;0;0;0;0;0;164658;99.999;1.003
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2997969;0;0;0;0;0;2997969;100.0;1.063
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;248835;0;0;0;0;0;248835;100.0;1.005
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;277146;0;0;0;0;0;277146;100.0;1.006
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;292322;0;0;0;0;0;292322;100.0;1.006
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;324358;0;0;0;0;0;324358;100.0;1.007
1646403404354;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4657089211;3970000000;0;0;18;71000000;4728089211;98.498;98.776
1646403561176;1;1;multitable;1.0;1;ALL#SCHEDULERS;6850213;0;0;0;0;0;6850213;100.0;1.141
1646403561176;1;1;multitable;1.0;1;ALL#worker#0;4736083671;4050000000;0;0;18;72000000;4808083671;98.503;98.813
1646403561176;1;1;multitable;1.0;1;All#PausedThread;65100274;0;0;0;0;0;65100274;100.0;2.344
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;305213;0;0;0;0;0;305213;100.0;1.006
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;231604;0;0;0;0;0;231604;100.0;1.005
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;254439;0;0;0;0;0;254439;100.0;1.005
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;176204;0;0;0;0;0;176204;99.999;1.004
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2895336;0;0;0;0;0;2895336;100.0;1.06
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;256286;0;0;0;0;0;256286;100.0;1.005
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;330199;0;0;0;0;0;330199;100.0;1.007
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;242190;0;0;0;0;0;242190;100.0;1.005
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;387657;0;0;0;0;0;387657;100.0;1.008
1646403561176;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4735977709;4050000000;0;0;18;72000000;4807977709;98.502;98.81
1646403627532;1;1;multitable;1.0;1;ALL#SCHEDULERS;6710635;0;0;0;0;0;6710635;100.0;1.144
1646403627532;1;1;multitable;1.0;1;ALL#worker#0;4543936957;4010000000;0;0;18;74000000;4617936957;98.398;98.824
1646403627532;1;1;multitable;1.0;1;All#PausedThread;67037932;0;0;0;0;0;67037932;100.0;2.443
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;283088;0;0;0;0;0;283088;100.0;1.006
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;300291;0;0;0;0;0;300291;100.0;1.006
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;254144;0;0;0;0;0;254144;100.0;1.005
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;165742;0;0;0;0;0;165742;99.999;1.004
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2944547;0;0;0;0;0;2944547;100.0;1.063
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;189512;0;0;0;0;0;189512;99.999;1.004
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;226894;0;0;0;0;0;226894;100.0;1.005
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;194938;0;0;0;0;0;194938;99.999;1.004
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;305144;0;0;0;0;0;305144;100.0;1.007
1646403627532;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4543831063;4010000000;0;0;18;74000000;4617831063;98.398;98.822
1646403717023;1;1;multitable;1.0;1;ALL#SCHEDULERS;6562705;0;0;0;0;0;6562705;100.0;1.138
1646403717023;1;1;multitable;1.0;1;ALL#worker#0;4670997320;4010000000;0;0;18;74000000;4744997320;98.44;98.904
1646403717023;1;1;multitable;1.0;1;All#PausedThread;66116674;0;0;0;0;0;66116674;100.0;2.386
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;369543;0;0;0;0;0;369543;100.0;1.008
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;328342;0;0;0;0;0;328342;100.0;1.007
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;252001;0;0;0;0;0;252001;100.0;1.005
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;165211;0;0;0;0;0;165211;99.999;1.003
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2721111;0;0;0;0;0;2721111;100.0;1.057
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;163238;0;0;0;0;0;163238;99.999;1.003
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;259430;0;0;0;0;0;259430;100.0;1.005
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;295827;0;0;0;0;0;295827;100.0;1.006
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;239865;0;0;0;0;0;239865;100.0;1.005
1646403717023;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4670882831;4010000000;0;0;18;74000000;4744882831;98.44;98.902
1646403778797;1;1;multitable;1.0;1;ALL#SCHEDULERS;6246300;0;0;0;0;0;6246300;100.0;1.132
1646403778797;1;1;multitable;1.0;1;ALL#worker#0;4625684158;3940000000;0;0;18;75000000;4700684158;98.404;98.94
1646403778797;1;1;multitable;1.0;1;All#PausedThread;67787936;0;0;0;0;0;67787936;100.0;2.435
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;369004;0;0;0;0;0;369004;100.0;1.008
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;144688;0;0;0;0;0;144688;99.999;1.003
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;247848;0;0;0;0;0;247848;100.0;1.005
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;170596;0;0;0;0;0;170596;99.999;1.004
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2601805;0;0;0;0;0;2601805;100.0;1.055
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;158493;0;0;0;0;0;158493;99.999;1.003
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;334443;0;0;0;0;0;334443;100.0;1.007
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;184936;0;0;0;0;0;184936;99.999;1.004
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;310598;0;0;0;0;0;310598;100.0;1.007
1646403778797;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4625589351;3940000000;0;0;18;75000000;4700589351;98.404;98.938
1646405490857;1;1;multitable;1.0;1;ALL#SCHEDULERS;6793232;0;0;0;0;0;6793232;100.0;1.139
1646405490857;1;1;multitable;1.0;1;ALL#worker#0;4744850932;4180000000;0;0;18;121000000;4865850932;97.513;98.111
1646405490857;1;1;multitable;1.0;1;All#PausedThread;110873503;0;0;0;0;0;110873503;100.0;3.269
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;248616;0;0;0;0;0;248616;100.0;1.005
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;310808;0;0;0;0;0;310808;100.0;1.006
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;183753;0;0;0;0;0;183753;99.999;1.004
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;172245;0;0;0;0;0;172245;99.999;1.004
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2984302;0;0;0;0;0;2984302;100.0;1.061
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;146143;0;0;0;0;0;146143;99.999;1.003
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;329916;0;0;0;0;0;329916;100.0;1.007
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;209074;0;0;0;0;0;209074;100.0;1.004
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;349469;0;0;0;0;0;349469;100.0;1.007
1646405490857;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4744740931;4180000000;0;0;18;121000000;4865740931;97.513;98.109
1646405544043;1;1;multitable;5.0;1;ALL#SCHEDULERS;6996049;0;0;0;0;0;6996049;100.0;1.039
1646405544043;1;1;multitable;5.0;1;ALL#worker#0;17696814945;16200000000;0;0;18;220000000;17916814945;98.772;99.595
1646405544043;1;1;multitable;5.0;1;All#PausedThread;207508152;0;0;0;0;0;207508152;100.0;2.156
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;194979;0;0;0;0;0;194979;99.999;1.001
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;256564;0;0;0;0;0;256564;100.0;1.001
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;302598;0;0;0;0;0;302598;100.0;1.002
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;389242;0;0;0;0;0;389242;100.0;1.002
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2852196;0;0;0;0;0;2852196;100.0;1.016
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;314454;0;0;0;0;0;314454;100.0;1.002
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;389942;0;0;0;0;0;389942;100.0;1.002
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;171318;0;0;0;0;0;171318;99.999;1.001
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;261797;0;0;0;0;0;261797;100.0;1.001
1646405544043;1;1;multitable;5.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;17696669766;16200000000;0;0;18;220000000;17916669766;98.772;99.594
1646406551103;1;1;multitable;15.0;1;ALL#SCHEDULERS;7309026;0;0;0;0;0;7309026;100.0;1.013
1646406551103;1;1;multitable;15.0;1;ALL#worker#0;55083441539;51400000000;0;0;18;426000000;55509441539;99.233;100.123
1646406551103;1;1;multitable;15.0;1;All#PausedThread;406735964;0;0;0;0;0;406735964;100.0;1.732
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;294018;0;0;0;0;0;294018;100.0;1.001
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;249513;0;0;0;0;0;249513;100.0;1.0
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;296991;0;0;0;0;0;296991;100.0;1.001
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;312325;0;0;0;0;0;312325;100.0;1.001
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2765513;0;0;0;0;0;2765513;100.0;1.005
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;460701;0;0;0;0;0;460701;100.0;1.001
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;420452;0;0;0;0;0;420452;100.0;1.001
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;223905;0;0;0;0;0;223905;100.0;1.0
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;304457;0;0;0;0;0;304457;100.0;1.001
1646406551103;1;1;multitable;15.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;55083328507;51400000000;0;0;18;426000000;55509328507;99.233;100.122
1646475876265;1;1;multitable;1.0;1;ALL#SCHEDULERS;6276489;0;0;0;0;0;6276489;100.0;1.134
1646475876265;1;1;multitable;1.0;1;ALL#worker#0;4616203753;4080000000;0;0;18;50000000;4666203753;98.928;99.49
1646475876265;1;1;multitable;1.0;1;All#PausedThread;44220387;0;0;0;0;0;44220387;100.0;1.943
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;326850;0;0;0;0;0;326850;100.0;1.007
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;210312;0;0;0;0;0;210312;100.0;1.004
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;229552;0;0;0;0;0;229552;100.0;1.005
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;209906;0;0;0;0;0;209906;100.0;1.004
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2625535;0;0;0;0;0;2625535;100.0;1.056
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;145424;0;0;0;0;0;145424;99.999;1.003
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;221845;0;0;0;0;0;221845;100.0;1.005
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;170357;0;0;0;0;0;170357;99.999;1.004
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;287000;0;0;0;0;0;287000;100.0;1.006
1646475876265;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4616097981;4080000000;0;0;18;50000000;4666097981;98.928;99.487
1646475908453;1;1;item;1.0;1;ALL#SCHEDULERS;4115705;0;0;0;0;0;4115705;100.0;1.136
1646475908453;1;1;item;1.0;1;ALL#worker#0;2988747550;2560000000;0;0;2;1000000;2989747550;99.967;99.411
1646475908453;1;1;item;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#websales_home_myshop_fact_table_10t;3276520;0;0;0;0;0;3276520;100.0;1.108
1646475908453;1;1;item;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;2988597653;2560000000;0;0;2;1000000;2989597653;99.967;99.406
1646476671495;1;1;multitable;1.0;1;ALL#SCHEDULERS;6533774;0;0;0;0;0;6533774;100.0;1.135
1646476671495;1;1;multitable;1.0;1;ALL#worker#0;4733315348;4010000000;0;0;18;74000000;4807315348;98.461;98.978
1646476671495;1;1;multitable;1.0;1;All#PausedThread;66156592;0;0;0;0;0;66156592;100.0;2.369
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;340521;0;0;0;0;0;340521;100.0;1.007
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;232605;0;0;0;0;0;232605;100.0;1.005
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;170627;0;0;0;0;0;170627;99.999;1.004
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;188068;0;0;0;0;0;188068;99.999;1.004
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;2834051;0;0;0;0;0;2834051;100.0;1.059
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;140519;0;0;0;0;0;140519;99.999;1.003
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;281394;0;0;0;0;0;281394;100.0;1.006
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;203219;0;0;0;0;0;203219;100.0;1.004
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;425639;0;0;0;0;0;425639;100.0;1.009
1646476671495;1;1;multitable;1.0;1;pdgf.core.dataGenerator.worker.RowWorker#worker#0;4733236512;4010000000;0;0;18;74000000;4807236512;98.461;98.976
1646476920344;1;1;multitable;1.0;1;ALL#SCHEDULERS;6077670;0;0;0;0;0;6077670;100.0;1.128
1646476920344;1;1;multitable;1.0;1;ALL#worker#0;4659782050;4010000000;0;0;18;75000000;4734782050;98.416;98.812
1646476920344;1;1;multitable;1.0;1;All#PausedThread;68184034;0;0;0;0;0;68184034;100.0;2.431
1646476920344;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;301744;0;0;0;0;0;301744;100.0;1.006
1646476920344;1;1;multitable;1.0;1;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;135534;0;0;0;0;0;135534;99.999;1.003
