33|惠达卫浴智能马桶全自动一体式家用电动冲洗烘干坐便器ET61-D|4399.00|普通马桶|{'品牌': '惠达', '系列': 'ET61-D', '材质': '陶瓷', '颜色分类': 'ET3智能版（玫瑰金，瓷体终身质保）ET61-D（自动翻盖，男士冲水，瓷体终身质保）加399换购花洒', '最小坑距': '305mm400mm', '同城服务': '同城物流送货上门', '坐便器冲水方式': '超漩式', '坐便器排水方式': '地排水', '坐便冲水量': '4.8L', '是否含遥控': '含', '附加功能': '臀部洗净女性洗净座圈加热喷嘴自洁自动除臭遥控喷嘴移动清洗即热型', '水效等级': '3级'}
34|原始原素全实木电视柜北欧现代简约小户型客厅家具推拉门橡木地柜|1580.00|组合式电视柜|{'品牌': '原始原素', '型号': 'SLS-TV1703', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '1.3米单门不带隔板(1300*320*400mm)-原木色1.5米单门不带隔板(1500*320*400mm)-原木色1.8米双门不带隔板(1800*320*400mm)-原木色2.0米双门不带隔板(2000*320*400mm)-原木色1.5米单门带隔板(1500*400*450mm)-原木色1.8米双门带隔板(1800*400*450mm)-原木色2.0米双门带隔板(2000*400*450mm)-原木色2.2米双门带隔板(2200*400*450mm)-原木色伸缩组合电视柜(2000-2580mm)-原木色1.3米单门不带隔板(1300*320*400mm)-胡桃色1.5米单门不带隔板(1500*320*400mm)-胡桃色1.8米双门不带隔板(1800*320*400mm)-胡桃色2.0米双门不带隔板(2000*320*400mm)-胡桃色1.5米单门带隔板(1500*400*450mm)-胡桃色1.8米双门带隔板(1800*400*450mm)-胡桃色2.0米双门带隔板(2000*400*450mm)-胡桃色2.2米双门带隔板(2200*400*450mm)-胡桃色伸缩组合电视柜(2000-2580mm)-胡桃色', '毛重': '45', '饰面材质': '木', '油漆工艺': '喷漆', '涂料光泽': '哑光', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '推拉', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.5', '是否可预售': '是', '出租车是否可运输': '否', '设计元素': '卯榫原木拼接', '款式定位': '经济型'}
35|原始原素全实木电视柜橡木地柜北欧现代简约小户型矮柜客厅储藏柜|1473.00|茶几|{'品牌': '原始原素', '型号': 'JM-TV2005-四抽一门原木色', '材质': '木', '木质材质': '橡木', '图案': '其他', '风格': '北欧', '安装方式': '整装', '颜色分类': '原木色-1.2米1门3抽(1200*360*450mm)原木色-1.5米1门四抽(1500*360*450mm)原木色-1.8米1门四抽(1800*360*450mm)原木色-2.0米1门四抽(2000*360*450mm)原木色-2.2米1门4抽(2200*360*450mm)胡桃色-1.2米1门3抽(1200*360*450mm)胡桃色-1.5米1门四抽(1500*360*450mm)胡桃色-1.8米1门四抽(1800*360*450mm)胡桃色-2.0米1门四抽(2000*360*450mm)胡桃色-2.2米1门4抽(2200*360*450mm)原木色-两门两抽1.6米(1600*360*400mm)原木色-两门两抽1.8米(1800*360*400mm)原木色-两门两抽2.0米(2000*360*400mm)', '毛重': '100', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.5', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
36|原始原素全实木电视柜北欧简约现代榉木彩色环保客厅小户型地柜|1734.00|茶几|{'品牌': '原始原素', '型号': '米兰电视柜（2抽1门）', '材质': '木', '木质材质': '榉木', '风格': '北欧', '安装方式': '整装', '颜色分类': '拼色1.5米-1抽1门--(1500*360*470mm)拼色1.8米-2抽1门--(1800*360*470mm)拼色2米-2抽1门--(2000*360*470mm)拼色2.2米-2抽1门--(2200*360*470mm)', '毛重': '60', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.8m(不含)-2.0m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.5', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
37|原始原素全实木电视柜北欧客厅小户型橡木家具简约现代地柜清仓|1309.00|组合式电视柜|{'品牌': '原始原素', '型号': 'nwBdsg', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '原木色-1.5米【两门两抽】-(1500*380*420mm)原木色-1.8米【两门两抽】-(1800*380*420mm)原木色-2.0米【两门四抽】-(2000*380*420mm)', '毛重': '80', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.8', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型'}
38|原始原素全实木北欧简约现代电视柜1.8米橡木环保客厅家具地柜|1834.00|茶几|{'品牌': '原始原素', '型号': 'JM-TV2005', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '原木色-1.2米1门3抽-(1200*360*450mm)原木色-1.6米2门2抽-(1600*360*400mm)原木色-1.8米2门2抽-(1800*360*400mm)原木色-2.0米2门2抽-(2000*360*400mm)原木色-2.2米1门4抽-(2200*360*450mm)胡桃色-1.2米1门3抽-(1200*360*450mm)胡桃色-1.6米2门2抽-(1600*360*400mm)胡桃色-1.8米2门2抽-(1800*360*400mm)胡桃色-2.0米2门2抽-(2000*360*400mm)胡桃色-2.2米1门4抽-(2200*360*450mm)原木色-1.5米1门4抽-(1500*360*450mm)原木色-1.8米1门4抽-(1800*360*450mm)原木色-2.0米1门4抽-(2000*360*450mm)胡桃色-1.5米1门4抽-(1500*360*450mm)胡桃色-1.8米1门4抽-(1800*360*450mm)胡桃色-2.0米1门4抽-(2000*360*450mm)', '毛重': '40', '饰面材质': '木', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市广州市杭州市南京市全国宁波市青岛市上海深圳市苏州市天津武汉市厦门市重庆长沙市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.6', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '卯榫原木拼接', '款式定位': '经济型'}
39|原始原素全实木电视柜北欧简约现代榉木彩色环保客厅地柜电视机柜|1667.00|组合式电视柜|{'品牌': '原始原素', '型号': '米兰电视柜（2抽2门）', '材质': '木', '木质材质': '榉木', '风格': '北欧', '安装方式': '整装', '颜色分类': '拼色-1抽2门1.5米-(1500*360*470mm)拼色-2抽2门1.8米-(1800*360*470mm)拼色-2抽2门2.0米-(2000*360*470mm)拼色-白色门板2抽2门1.8米-（1800*360*470）拼色-白色门板2抽2门2米-2000*360*470', '毛重': '70', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.8m(不含)-2.0m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.6', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
40|原始原素全实木超粗腿电视柜北欧简约现代橡木地柜1.8米2米地柜|2980.00|欧式电视柜|{'品牌': '原始原素', '型号': 'RD-TV1206', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '原木色-1.8米-(1800*420*450mm)原木色-2.0米-(2000*420*450mm)原木色-2.2米-(2200*420*450mm)胡桃色-1.8米-(1800*420*450mm)胡桃色-2.0米-(2000*420*450mm)胡桃色-2.2米-(2200*420*450mm)', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.8m(不含)-2.0m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '全国', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '组装', '包装体积': '0.6', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '卯榫原木拼接', '款式定位': '经济型'}
41|原始原素全实木电视柜北欧简约现代橡木胡桃色客厅储物柜环保地柜|1834.00|欧式电视柜|{'品牌': '原始原素', '型号': 'JM-TV2005-四抽一门胡桃色', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '胡桃色-1.2米1门3抽(1200*360*450mm)胡桃色-1.5米1门四抽(1500*360*450mm)胡桃色-1.8米1门四抽(1800*360*450mm)胡桃色-2.0米1门四抽(2000*360*450mm)胡桃色-2.2米1门4抽(2200*360*450mm)', '毛重': '70', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.7', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
42|原始原素全实木电视柜北欧简约现代小户型矮柜橡木地柜客厅收纳柜|2060.00|茶几|{'品牌': '原始原素', '型号': 'REH2346Q', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '组装', '颜色分类': '原木色-1.5米四抽(1500*360*450mm)原木色-1.8米五抽(1800*360*450mm)原木色-2.0米五抽(2000*360*450mm)胡桃色-1.5米四抽(1500*360*450mm)胡桃色-1.8米五抽(1800*360*450mm)胡桃色-2.0米五抽(2000*360*450mm)', '毛重': '120', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '组装', '包装体积': '0.5', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
43|原始原素全实木电视柜北欧现代简约⁮橡木轻奢客厅环保家具家用|3314.00|地柜式电视柜|{'品牌': '原始原素', '型号': 'BLG-TV4207-H', '材质': '木', '木质材质': '橡木', '图案': '其他', '风格': '简约现代', '安装方式': '整装', '颜色分类': '胡桃色-三抽-1.8米(1800*400*500)胡桃色-三抽-2.0米(2000*400*500)胡桃色-四抽-2.2米(2200*400*500)', '毛重': '50', '饰面材质': '木', '油漆工艺': '喷漆', '涂料光泽': '亮光', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.8m(不含)-2.0m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.5', '是否可预售': '是', '出租车是否可运输': '否', '设计元素': '其他卯榫原木大师设计拼接', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
44|原始原素全实木电视柜北欧简约现代小户型矮柜橡木地柜客厅收纳柜|2060.00|欧式电视柜|{'品牌': '原始原素', '型号': 'REH2346Q', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '组装', '颜色分类': '原木色-1.5米四抽(1500*360*450mm)原木色-1.8米五抽(1800*360*450mm)原木色-2.0米五抽(2000*360*450mm)胡桃色-1.5米四抽(1500*360*450mm)胡桃色-1.8米五抽(1800*360*450mm)胡桃色-2.0米五抽(2000*360*450mm)', '毛重': '120', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '组装', '包装体积': '0.5', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
45|原始原素全实木电视柜北欧简约现代小户型客厅家具推拉门橡木地柜|1580.00|茶几|{'品牌': '原始原素', '型号': 'SLS-TV1703-胡桃色', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '1.5米单门带隔板(1500*400*450mm)-胡桃色1.8米双门带隔板(1800*400*450mm)-胡桃色2.0米双门带隔板(2000*400*450mm)-胡桃色2.2米双门带隔板(2200*400*450mm)-胡桃色1.3米单门不带隔板(1300*320*400mm)-胡桃色1.5米单门不带隔板(1500*320*400mm)-胡桃色1.8米双门不带隔板(1800*320*400mm)-胡桃色2.0米双门不带隔板(2000*320*400mm)-胡桃色伸缩组合电视柜(2000-2580mm)-胡桃色', '饰面材质': '木', '油漆工艺': '喷漆', '涂料光泽': '哑光', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '推拉', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '全国', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.7', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '做旧卯榫原木', '款式定位': '经济型'}
46|原始原素全实木简约现代可伸缩橡木电视柜北欧原木色客厅家具地柜|3425.00|美式乡村电视柜|{'品牌': '原始原素', '型号': 'slsssdsg', '材质': '木', '木质材质': '橡木', '风格': '简约现代', '安装方式': '整装', '颜色分类': '原木色-伸缩组合电视柜(1900-2500mm)', '毛重': '80', '油漆工艺': '喷漆', '高度': '600mm(不含)-800mm(不含)', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '伸缩', '长度': '1.8m(不含)-2.0m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.8', '是否可预售': '是', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
47|原始原素全实木电视柜北欧简约现代橡木地柜日式客厅家具电视机柜|2000.00|地柜式电视柜|{'品牌': '原始原素', '型号': 'ewhwh', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '原木色-1.5米两门单抽-(1500*400*450mm)原木色-1.8米两门两抽-(1800*400*450mm)原木色-2.0米两门两抽-(2000*400*450mm)', '毛重': '100', '饰面材质': '木', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '组装', '包装体积': '0.6', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '卯榫原木', '款式定位': '经济型'}
48|原始原素全实木电视柜北欧简约现代橡木五抽电视柜胡桃色客厅地柜|2060.00|组合式电视柜|{'品牌': '原始原素', '型号': 'fswcdsghts', '材质': '木', '木质材质': '橡木', '风格': '复古怀旧', '安装方式': '整装', '颜色分类': '胡桃色-1.5米四抽(1500*360*450mm)胡桃色-1.8米五抽(1800*360*450mm)胡桃色-2.0米五抽(2000*360*450mm)', '毛重': '120', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '组装', '包装体积': '1.2', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型'}
49|原始原素全实木电视柜现代简约小户型家具可移门北欧橡木地柜清仓|1673.00|美式乡村电视柜|{'品牌': '原始原素', '型号': 'GL-TV2205', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '原木色-1.8米-(1800*400*450mm)', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '推拉', '长度': '1.8m(不含)-2.0m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '全国', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.5', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型'}
50|原始原素全实木电视柜北欧现代简约客厅家具推拉移门橡木高腿地柜|1752.00|欧式电视柜|{'品牌': '原始原素', '型号': 'dddsagg', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '组装', '颜色分类': '原木色（柜面宽320mm）-1.3米+腿高（240mm）原木色（柜面宽320mm）-1.5米+腿高（240mm）原木色（柜面宽320mm）-1.8米+腿高（240mm）原木色（柜面宽320mm）-2.0米+腿高（240mm）原木色（柜面宽400mm）-1.5米+腿高（240mm）原木色（柜面宽400mm）-1.8米+腿高（240mm）原木色（柜面宽400mm）-2.0米+腿高（240mm）原木色（柜面宽400mm）-2.2米+腿高（240mm）胡桃色（柜面宽320mm）-1.3米+腿高（240mm）胡桃色（柜面宽320mm）-1.5米+腿高（240mm）胡桃色（柜面宽320mm）-1.8米+腿高（240mm）胡桃色（柜面宽320mm）-2.0米+腿高（240mm）胡桃色（柜面宽400mm）-1.5米+腿高（240mm）胡桃色（柜面宽400mm）-1.8米+腿高（240mm）胡桃色（柜面宽400mm）-2.0米+腿高（240mm）胡桃色（柜面宽400mm）-2.2米+腿高（240mm）', '毛重': '30', '饰面材质': '木', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '推拉', '长度': '1.8m(不含)-2.0m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '组装', '包装体积': '0.5', '是否可预售': '是', '出租车是否可运输': '否', '设计元素': '其他卯榫原木大师设计', '款式定位': '经济型'}
51|原始原素全实木可伸缩电视柜简约现代胡桃色橡木客厅家具北欧地柜|3425.00|茶几|{'品牌': '原始原素', '型号': 'slsssdsght', '材质': '木', '木质材质': '橡木', '风格': '简约现代', '安装方式': '整装', '颜色分类': '胡桃色-伸缩组合电视柜(2000-2580mm)', '毛重': '80', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm(不含)-800mm(不含)', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '伸缩', '长度': '2.0m(不含)-2.3m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.8', '是否可预售': '是', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
52|原始原素全实木电视柜北欧简约橡木胡桃色客厅家具小户型日式地柜|2000.00|茶几|{'品牌': '原始原素', '型号': 'SDH4W34', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '组装', '颜色分类': '胡桃色-1.5米单抽两门-(1500*400*450mm)胡桃色-1.8米两抽两门-(1800*400*450mm)胡桃色-2.0米两抽两门-(2000*400*450mm)', '毛重': '50', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.8m(不含)-2.0m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '组装', '包装体积': '0.5', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型', '安装说明详情': '提供安装说明书提供简单安装工具'}
53|原始原素全实木电视柜美式简约黑胡桃木电视机柜环保客厅家具地柜|4770.00|地柜式电视柜|{'品牌': '原始原素', '型号': 'lsbdsg', '材质': '木', '木质材质': '其他', '风格': '美式乡村', '安装方式': '整装', '颜色分类': '黑胡桃木-电视柜(1800*360*500mm)黑胡桃木-电视柜(2000*360*500mm)', '毛重': '80', '饰面材质': '木', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '附加功能': '储藏', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.8', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '品质奢华型'}
54|原始原素全实木电视柜北欧现代简约小户型地柜小环保客厅家具清仓|1155.00|组合式电视柜|{'品牌': '原始原素', '型号': 'nwbscdsg', '材质': '木', '木质材质': '橡木', '风格': '简约现代', '安装方式': '整装', '颜色分类': '原木色-1.35米双抽', '毛重': '60', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '长度': '1.5m及以下', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.6', '是否可预售': '否', '出租车是否可运输': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型'}
55|原始原素全实木电视柜北欧简约现代橡木伸缩电视柜小户型客厅家具|2262.00|茶几|{'品牌': '原始原素', '型号': 'jmssdsgyms', '材质': '木', '木质材质': '橡木', '风格': '北欧', '安装方式': '整装', '颜色分类': '原木色-伸缩电视柜(1.38米-2.29米)胡桃色-伸缩电视柜(1.38米-2.29米)', '毛重': '80', '饰面材质': '木', '油漆工艺': '喷漆', '高度': '600mm及以下', '是否可定制': '否', '是否带滚轮': '否', '长度': '1.5m(不含)-1.8m(含)', '适用对象': '成人', '家具结构': '框架结构', '可送货/安装': '北京常州市成都市东莞市佛山市福州市广州市杭州市南京市南宁市全国宁波市青岛市上海深圳市苏州市台州市天津温州市无锡市武汉市厦门市重庆西安市长沙市金华市沈阳市大连市贵阳市哈尔滨市郑州市南昌市全部城市', '产地': '山东省', '地市': '青岛市', '区县': '城阳区', '是否组装': '整装', '包装体积': '0.8', '是否可预售': '否', '设计元素': '其他卯榫原木', '款式定位': '经济型'}
